kind,case_id,layout,task_index,our_training_split,target_object,condition,policy,correct_or_successful,control_steps,wall_seconds,axis_displacement_m,target_index,manual_seed
S,Sx_24_26_normal,Sx_24_26,24,validation,,normal,best,True,150,38.692621803842485,,,27243
S,Sx_24_26_camera,Sx_24_26,24,validation,,camera,native,False,300,38.49405833333731,,,27243
S,Sx_24_26_camera,Sx_24_26,24,validation,,camera,best,True,210,51.582749638706446,,,27243
S,Sx_24_26_lighting,Sx_24_26,24,validation,,lighting,native,True,225,30.612753469496965,,,27243
S,Sx_24_26_lighting,Sx_24_26,24,validation,,lighting,best,True,135,35.578226116485894,,,27243
S,Sx_24_26_combined,Sx_24_26,24,validation,,combined,native,False,300,39.216669916175306,,,27243
S,Sx_24_26_combined,Sx_24_26,24,validation,,combined,best,True,135,35.21459367405623,,,27243
S,Sx_24_34_normal,Sx_24_34,24,validation,,normal,native,True,145,22.11211717966944,,,27251
S,Sx_24_34_normal,Sx_24_34,24,validation,,normal,best,True,125,32.76434736140072,,,27251
S,Sx_24_34_camera,Sx_24_34,24,validation,,camera,native,True,155,23.239511284977198,,,27251
S,Sx_24_34_camera,Sx_24_34,24,validation,,camera,best,True,200,49.375721108168364,,,27251
S,Sx_24_34_lighting,Sx_24_34,24,validation,,lighting,native,True,120,19.55211133044213,,,27251
S,Sx_24_34_lighting,Sx_24_34,24,validation,,lighting,best,True,155,41.057641848921776,,,27251
S,Sx_24_34_combined,Sx_24_34,24,validation,,combined,native,True,205,28.34157686214894,,,27251
S,Sx_24_34_combined,Sx_24_34,24,validation,,combined,best,True,230,56.173024729825556,,,27251
S,Sx_24_44_normal,Sx_24_44,24,validation,,normal,native,True,110,18.412439588457346,,,27261
S,Sx_24_44_normal,Sx_24_44,24,validation,,normal,best,True,130,34.44327490590513,,,27261
S,Sx_24_44_camera,Sx_24_44,24,validation,,camera,native,True,130,20.36447378899902,,,27261
S,Sx_24_44_camera,Sx_24_44,24,validation,,camera,best,True,140,37.361676746979356,,,27261
S,Sx_24_44_lighting,Sx_24_44,24,validation,,lighting,native,True,115,19.05067287106067,,,27261
S,Sx_24_44_lighting,Sx_24_44,24,validation,,lighting,best,True,130,34.78669674322009,,,27261
S,Sx_24_44_combined,Sx_24_44,24,validation,,combined,native,True,130,20.54237367026508,,,27261
S,Sx_24_44_combined,Sx_24_44,24,validation,,combined,best,True,140,36.54334741085768,,,27261
S,Sx_29_22_normal,Sx_29_22,29,train,,normal,native,True,120,19.544141817837954,,,32239
S,Sx_29_22_normal,Sx_29_22,29,train,,normal,best,True,180,45.961461273021996,,,32239
S,Sx_29_22_camera,Sx_29_22,29,train,,camera,native,True,210,28.885093820281327,,,32239
S,Sx_29_22_camera,Sx_29_22,29,train,,camera,best,True,165,43.65489795431495,,,32239
S,Sx_29_22_lighting,Sx_29_22,29,train,,lighting,native,True,115,19.11544316355139,,,32239
S,Sx_29_22_lighting,Sx_29_22,29,train,,lighting,best,True,205,53.25275215972215,,,32239
S,Sx_29_22_combined,Sx_29_22,29,train,,combined,native,False,300,38.3646859806031,,,32239
S,Sx_29_22_combined,Sx_29_22,29,train,,combined,best,True,175,44.73680251091719,,,32239
S,Sx_29_26_normal,Sx_29_26,29,train,,normal,native,True,115,18.897837659344077,,,32243
S,Sx_29_26_normal,Sx_29_26,29,train,,normal,best,True,120,33.17127770651132,,,32243
S,Sx_29_26_camera,Sx_29_26,29,train,,camera,native,True,115,19.02486600074917,,,32243
S,Sx_29_26_camera,Sx_29_26,29,train,,camera,best,True,120,31.52202047780156,,,32243
S,Sx_29_26_lighting,Sx_29_26,29,train,,lighting,native,True,125,20.262404612265527,,,32243
S,Sx_29_26_lighting,Sx_29_26,29,train,,lighting,best,True,110,29.634541876614094,,,32243
S,Sx_29_26_combined,Sx_29_26,29,train,,combined,native,True,130,20.688992424868047,,,32243
S,Sx_29_26_combined,Sx_29_26,29,train,,combined,best,True,120,31.76265719998628,,,32243
S,Sx_29_34_normal,Sx_29_34,29,train,,normal,native,True,265,35.00523814558983,,,32251
S,Sx_29_34_normal,Sx_29_34,29,train,,normal,best,True,120,31.64909722842276,,,32251
S,Sx_29_34_camera,Sx_29_34,29,train,,camera,native,True,130,20.74588744249195,,,32251
S,Sx_29_34_camera,Sx_29_34,29,train,,camera,best,True,125,34.49795003794134,,,32251
S,Sx_29_34_lighting,Sx_29_34,29,train,,lighting,native,True,215,29.682386067695916,,,32251
S,Sx_29_34_lighting,Sx_29_34,29,train,,lighting,best,True,120,33.70042026601732,,,32251
S,Sx_29_34_combined,Sx_29_34,29,train,,combined,native,True,130,20.903334649279714,,,32251
S,Sx_29_34_combined,Sx_29_34,29,train,,combined,best,True,120,33.63782681431621,,,32251
S,Sx_29_44_normal,Sx_29_44,29,train,,normal,native,True,125,20.195589906536043,,,32261
S,Sx_29_44_normal,Sx_29_44,29,train,,normal,best,True,120,34.01391902565956,,,32261
S,Sx_29_44_camera,Sx_29_44,29,train,,camera,native,True,125,20.045043608173728,,,32261
S,Sx_29_44_camera,Sx_29_44,29,train,,camera,best,True,135,36.132672153413296,,,32261
S,Sx_29_44_lighting,Sx_29_44,29,train,,lighting,native,True,125,20.111539255827665,,,32261
S,Sx_29_44_lighting,Sx_29_44,29,train,,lighting,best,True,120,34.052849982865155,,,32261
S,Sx_29_44_combined,Sx_29_44,29,train,,combined,native,True,165,24.44073897972703,,,32261
S,Sx_29_44_combined,Sx_29_44,29,train,,combined,best,True,135,35.5992361549288,,,32261
S,Sx_34_22_normal,Sx_34_22,34,train,,normal,native,True,90,18.33308538608253,,,37239
S,Sx_34_22_normal,Sx_34_22,34,train,,normal,best,True,95,30.281630272977054,,,37239
S,Sx_34_22_camera,Sx_34_22,34,train,,camera,native,True,90,18.431121226400137,,,37239
S,Sx_34_22_camera,Sx_34_22,34,train,,camera,best,True,90,28.149729537777603,,,37239
S,Sx_34_22_lighting,Sx_34_22,34,train,,lighting,native,True,90,18.43688619043678,,,37239
S,Sx_34_22_lighting,Sx_34_22,34,train,,lighting,best,True,95,29.27724832110107,,,37239
S,Sx_34_22_combined,Sx_34_22,34,train,,combined,native,True,85,18.071211421862245,,,37239
S,Sx_34_22_combined,Sx_34_22,34,train,,combined,best,True,90,28.5220530545339,,,37239
S,Sx_34_26_normal,Sx_34_26,34,train,,normal,native,True,90,18.473531515337527,,,37243
S,Sx_34_26_normal,Sx_34_26,34,train,,normal,best,True,115,34.3752391859889,,,37243
S,Sx_34_26_camera,Sx_34_26,34,train,,camera,native,True,150,25.291886741295457,,,37243
S,Sx_34_26_camera,Sx_34_26,34,train,,camera,best,True,100,31.047556498087943,,,37243
S,Sx_34_26_lighting,Sx_34_26,34,train,,lighting,native,True,90,18.460806931369007,,,37243
S,Sx_34_26_lighting,Sx_34_26,34,train,,lighting,best,True,115,34.769744984805584,,,37243
S,Sx_34_26_combined,Sx_34_26,34,train,,combined,native,True,175,28.171243925578892,,,37243
S,Sx_34_26_combined,Sx_34_26,34,train,,combined,best,True,100,30.199168503284454,,,37243
S,Sx_34_34_normal,Sx_34_34,34,train,,normal,native,True,90,18.533258660696447,,,37251
S,Sx_34_34_normal,Sx_34_34,34,train,,normal,best,True,100,32.0201487056911,,,37251
S,Sx_34_34_camera,Sx_34_34,34,train,,camera,native,True,90,18.566329781897366,,,37251
S,Sx_34_34_camera,Sx_34_34,34,train,,camera,best,True,95,29.26784275099635,,,37251
S,Sx_34_34_lighting,Sx_34_34,34,train,,lighting,native,True,90,18.46965396590531,,,37251
S,Sx_34_34_lighting,Sx_34_34,34,train,,lighting,best,True,115,34.4046035874635,,,37251
S,Sx_34_34_combined,Sx_34_34,34,train,,combined,native,True,90,18.404283330775797,,,37251
S,Sx_34_34_combined,Sx_34_34,34,train,,combined,best,False,300,71.72074565570801,,,37251
S,Sx_34_44_normal,Sx_34_44,34,train,,normal,native,True,140,23.837628185749054,,,37261
S,Sx_34_44_normal,Sx_34_44,34,train,,normal,best,True,100,30.610137864015996,,,37261
S,Sx_34_44_camera,Sx_34_44,34,train,,camera,native,True,100,19.549554917030036,,,37261
S,Sx_34_44_camera,Sx_34_44,34,train,,camera,best,True,185,49.49722378514707,,,37261
S,Sx_34_44_lighting,Sx_34_44,34,train,,lighting,native,True,120,21.710072131827474,,,37261
S,Sx_34_44_lighting,Sx_34_44,34,train,,lighting,best,True,100,30.842523276805878,,,37261
S,Sx_34_44_combined,Sx_34_44,34,train,,combined,native,True,110,20.684877704828978,,,37261
S,Sx_34_44_combined,Sx_34_44,34,train,,combined,best,True,170,46.0143979806453,,,37261
S,Sx_39_22_normal,Sx_39_22,39,train,,normal,native,True,120,21.813560933806002,,,42239
S,Sx_39_22_normal,Sx_39_22,39,train,,normal,best,True,130,38.079596826806664,,,42239
S,Sx_39_22_camera,Sx_39_22,39,train,,camera,native,True,120,21.878929772414267,,,42239
S,Sx_39_22_camera,Sx_39_22,39,train,,camera,best,True,135,39.28369394317269,,,42239
S,Sx_39_22_lighting,Sx_39_22,39,train,,lighting,native,True,120,21.72430155146867,,,42239
S,Sx_39_22_lighting,Sx_39_22,39,train,,lighting,best,True,130,37.230002945289016,,,42239
S,Sx_39_22_combined,Sx_39_22,39,train,,combined,native,True,125,22.310737238265574,,,42239
S,Sx_39_22_combined,Sx_39_22,39,train,,combined,best,True,240,60.14884392917156,,,42239
S,Sx_39_26_normal,Sx_39_26,39,train,,normal,native,True,120,21.95123678445816,,,42243
S,Sx_39_26_normal,Sx_39_26,39,train,,normal,best,True,125,36.85842747334391,,,42243
S,Sx_39_26_camera,Sx_39_26,39,train,,camera,native,True,125,22.479313817806542,,,42243
S,Sx_39_26_camera,Sx_39_26,39,train,,camera,best,True,115,35.04299143701792,,,42243
S,Sx_39_26_lighting,Sx_39_26,39,train,,lighting,native,True,120,22.009823033586144,,,42243
S,Sx_39_26_lighting,Sx_39_26,39,train,,lighting,best,True,125,37.44595274422318,,,42243
S,Sx_39_26_combined,Sx_39_26,39,train,,combined,native,True,115,21.447414891794324,,,42243
S,Sx_39_26_combined,Sx_39_26,39,train,,combined,best,True,115,35.89888674672693,,,42243
S,Sx_39_34_normal,Sx_39_34,39,train,,normal,native,True,115,21.317121264524758,,,42251
S,Sx_39_34_normal,Sx_39_34,39,train,,normal,best,True,120,34.37002509832382,,,42251
S,Sx_39_34_camera,Sx_39_34,39,train,,camera,native,True,120,21.912476203404367,,,42251
S,Sx_39_34_camera,Sx_39_34,39,train,,camera,best,True,125,35.19713808875531,,,42251
S,Sx_39_34_lighting,Sx_39_34,39,train,,lighting,native,True,125,22.458291147835553,,,42251
S,Sx_39_34_lighting,Sx_39_34,39,train,,lighting,best,True,125,34.849733421579,,,42251
S,Sx_39_34_combined,Sx_39_34,39,train,,combined,native,True,115,21.527970233932137,,,42251
S,Sx_39_34_combined,Sx_39_34,39,train,,combined,best,True,130,36.09735087491572,,,42251
S,Sx_39_44_normal,Sx_39_44,39,train,,normal,native,True,115,21.338713829405606,,,42261
S,Sx_39_44_normal,Sx_39_44,39,train,,normal,best,True,130,37.71894910093397,,,42261
S,Sx_39_44_camera,Sx_39_44,39,train,,camera,native,True,125,22.388318065553904,,,42261
S,Sx_39_44_camera,Sx_39_44,39,train,,camera,best,True,125,35.328879999928176,,,42261
S,Sx_39_44_lighting,Sx_39_44,39,train,,lighting,native,True,125,22.682053653523326,,,42261
S,Sx_39_44_lighting,Sx_39_44,39,train,,lighting,best,True,135,38.663695701397955,,,42261
S,Sx_39_44_combined,Sx_39_44,39,train,,combined,native,True,125,22.607582266442478,,,42261
S,Sx_39_44_combined,Sx_39_44,39,train,,combined,best,True,170,46.77391318138689,,,42261
